applicant_type,application_number,ben,cnct_email,form_471_manufacturer_name,form_471_product_name,funding_request_number,funding_year,model_of_equipment,monthly_quantity,monthly_recur_ineligible_cost,monthly_recurring_unit_eligible_costs,one_time_eligible_costs,one_time_ineligible_cost,one_time_quantity,organization_name,pre_discount_extended_eligible_line_item_costs,price,standardized_vendor,state,total_eligible_one_time_costs,total_eligible_recurring_costs,total_monthly_cost,total_monthly_eligible_recurring_costs,total_one_time_cost
School District,221005064,140166,kimberly@crwconsulting.com,Ruckus Wireless,Access Point,2299005140,2022,901-R650-US00,0,0,0,502.41,0,150,HILLDALE SCHOOL DISTRICT,75361.5,No,Ruckus,OK,75361.5,0,0,0,502.41
School District,221018013,140122,cbailey@kelloggllc.com,Aruba,Access Point,2299022916,2022,(District 140122) R7J28A | AP-635 AP,0,0,0,400.36,0,227,UNION INDEP SCHOOL DISTRICT 9,90881.72,No,Hp,OK,90881.72,0,0,0,400.36
School District,221033274,140420,bgillham@spk12.org,Fortinet,Transceiver,2299049081,2022,FN-TRAN-SX,0,0,0,31.18,0,2,SHADY POINT SCHOOL DISTRICT 4,62.36,No,Fortinet,OK,62.36,0,0,0,31.18
School District,221003200,140097,riley.harpole@kelloggllc.com,Juniper Networks,License,2299002966,2022,(District 140097) SVC-COR-EX23-48P | JUNIPER CARE CORE SUPPORT FOR EX2300-48P,0,0,0,74.78,0,4,SAND SPRINGS SCHOOL DISTRICT 2,299.12,No,Hp,OK,299.12,0,0,0,74.78
School District,221018995,140115,dsovereign@kelloggllc.com,Extreme Networks,Transceiver,2299025047,2022,(District 140233) 10051H-AO | SX SFP Transceiver,0,0,0,54,0,4,YALE PUBLIC SCHOOLS,216,No,Extreme,OK,216,0,0,0,54
School District,221001780,140076,dchristensen@kelloggllc.com,Ubiquiti,Access Point,2299001336,2022,(District 140076) UAP-AC-PRO | UAP-AC PRO Access Points,0,0,0,250,0,18,JENNINGS SCHOOL DISTRICT 2,4500,No,Ubiquiti,OK,4500,0,0,0,250
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Access Point,2299034577,2022,"(SHS 85173) JW019A | Aruba Outdoor 4x4 MIMO Antenna - 2.4 GHz to 2.5 GHz, 4.9GHz - 8 dBi - Wireless Data Network, OutdoorPole/Wall - RPSMAConnector",0,0,0,206.79,0,4,SHAWNEE INDEP SCHOOL DIST I-93,827.16,No,Hp,OK,827.16,0,0,0,206.79
School District,221004799,140363,kimberly@crwconsulting.com,Ubiquiti,Access Point,2299004832,2022,UAP-AC-PRO,0,0,0,149.99,0,5,OKEMAH INDEP SCHOOL DIST 26,749.95,No,Ubiquiti,OK,749.95,0,0,0,149.99
School District,221009231,140087,kimberly@crwconsulting.com,Extreme Networks,License,2299010558,2022,XCIQ-PT0-C-EW-3YR-K12,0,0,0,151.14,0,311,OWASSO INDEP SCHOOL DIST 11,47004.54,No,Extreme,OK,47004.54,0,0,0,151.14
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Access Point,2299034577,2022,"(JES 85174) Q9H63A | HPE Aruba AP-515 (US) - Campus - wireless access point -Wi-Fi 5 - 2.4 GHz, 5 GHz - in-ceiling",0,0,0,550.71,0,37,SHAWNEE INDEP SCHOOL DIST I-93,20376.27,No,Hp,OK,20376.27,0,0,0,550.71
School District,221017736,140038,dsovereign@kelloggllc.com,Cisco Systems,Module,2299023205,2022,C9300-NM-8X= | Catalyst 9300 8 x 10GE Network Module,0,0,0,1080.64,0,22,BARTLESVILLE SCHOOL DISTRICT,23774.08,No,Cisco,OK,23774.08,0,0,0,1080.64
School District,221022994,140354,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299031200,2022,"(District 140354) 24 Port PoE Switch | 24 Port PoE Switch - 1.3"" LCM color touchscreen, 16 Gb 802.3at PoE+ RJ45 ports, 8 Gb 802.3bt PoE++ RJ45 ports, 2 10G SFP+ ports, 400W total PoE supply, Layer 3 switching features",0,0,0,705.64,0,1,MOSS INDEP SCHOOL DISTRICT 1,705.64,No,Ubiquiti,OK,705.64,0,0,0,705.64
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Module,2299018019,2022,(SHTP) C9300-NM-8X | Catalyst 9300 8 x 10GE Network Module,0,0,0,774.81,0,28,OKLAHOMA CITY SCHOOL DIST I-89,21694.68,No,Cisco,OK,21694.68,0,0,0,774.81
School District,221018013,140122,cbailey@kelloggllc.com,Aruba,Racks & Cabinets,2299022916,2022,(District 140122) JL716A | X544 Universal 4-post Duct Kit,0,0,0,150.67,0,3,UNION INDEP SCHOOL DISTRICT 9,452.01,No,Hp,OK,452.01,0,0,0,150.67
School District,221027277,140229,riley.harpole@kelloggllc.com,Ubiquiti,Access Point,2299038576,2022,(District 140229)  | UniFi WiFi 6 Pro 4x4 MU-MIMO (U6-Pro),11,0,0,170,0,29,MCALESTER PUBLIC SCHOOLS I-80,4930,No,Ubiquiti,OK,4930,0,0,0,170
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,Switch,2299040734,2022,(District 139834) JL659A | HPE Aruba 6300M - Switch - L3 - managed- 48 x,0,0,0,5605.19,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,5605.19
School District,221024948,140357,riley.harpole@kelloggllc.com,Fortinet,Transceiver,2299034717,2022,"(District 140357) FN-TRAN-SX | Fortinet SFP (mini-GBIC) Module - For Data Networking,Optical Network - 1 x 1000Base-SX Network - OpticalFiberGigabit Ethernet - 1000Base-SX",0,0,0,27.35,0,1,DALE INDEP SCHOOL DISTRICT 2,27.35,No,Fortinet,OK,27.35,0,0,0,27.35
School District,221035493,139913,collect-ed@hotmail.com,Hewlett Packard,Transceiver,2299052341,2022,J9150D-AO,0,0,0,257,0,1,TEMPLE INDEP SCHOOL DIST 101,257,No,Hp,OK,257,0,0,0,257
School District,221028254,140396,eratemone4u@yahoo.com,Ubiquiti,Access Point,2299040126,2022,ACHD,0,0,0,349,0,5,GANS PUBLIC SCHOOL,1745,No,Ubiquiti,OK,1745,0,0,0,349
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,Module,2299034674,2022,(District 139739) J9151E | SFP+ transceiver module - 10 GigE,0,0,0,1243.4,0,12,BETHANY PUBLIC SCHOOLS,14920.8,No,Hp,OK,14920.8,0,0,0,1243.4
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Cabling,2299023682,2022,(District 140254) SP-CABLE-FS-SFP+1 | Fortinet SFP+ Network Cable - 3.28 ft SFP+ Network Cable - SFP+ Network - 10Gbit/s,0,0,0,44.4,0,2,RATTAN INDEP SCHOOL DISTRICT 1,88.8,No,Fortinet,OK,88.8,0,0,0,44.4
School District,221032642,139822,cbailey@kelloggllc.com,Meraki,Switch,2299047896,2022,(District 139822) MS390-48P-HW | MS390 48GE L3 POE+ Switch,0,0,0,4802.51,0,1,WEATHERFORD SCHOOL DISTRICT 26,4802.51,No,Cisco,OK,4802.51,0,0,0,4802.51
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,Cabling,2299040734,2022,(District 139834) JW657A | Power supply,0,0,0,177.41,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,177.41
School District,221029652,139751,riley.harpole@kelloggllc.com,Extreme Networks,Transceiver,2299047324,2022,(District 139751) 10051H | Extreme Networks Industrial Temperature - SFP (mini-GBIC)transceiver module - GigE - 1000Base-SX / LC multi-mode -up to 1800 ft,0,0,0,287.93,0,2,CHICKASHA INDEP SCHOOL DIST 1,575.86,No,Extreme,OK,575.86,0,0,0,287.93
School District,221018010,140290,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299031026,2022,"(District 140290) ES-48-750W | EdgeSwitch ES-48-750W Layer 3 Switch - 48 Ports - Manageable - 10/100/1000Base-T, 1000Base-X - 3 Layer Supported - 2 SFP Slots - 1U High - Rack-mountable - 1 Year Limited Warranty",0,0,0,1099,0,5,SILO PUBLIC SCHOOLS,5495,No,Ubiquiti,OK,5495,0,0,0,1099
School District,221031296,140329,eratemone4u@yahoo.com,Ubiquiti,Access Point,2299045272,2022,UBB-US,0,0,0,618,0,2,SEMINOLE INDEP SCHOOL DIST 1,1236,No,Ubiquiti,OK,1236,0,0,0,618
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,Access Point,2299040734,2022,(District 139834) R7J28A HPE Aruba Networking 630 Series Campus Access Points,0,0,0,579,0,90,MILLWOOD INDEP SCHOOL DIST 37,52110,No,Hp,OK,52110,0,0,0,579
Library,221029122,140148,reratc@pryorlibrary.org,Extreme Networks,License,2299044431,2022,ExtremeCloud IQ Pilot Controller,0,0,0,409.06,0,3,PRYOR PUBLIC LIBRARY,1227.18,No,Extreme,OK,1227.18,0,0,0,409.06
School District,221017736,140038,dsovereign@kelloggllc.com,Cisco Systems,License,2299023205,2022,"C9300-DNA-A-48-3Y | C9300 DNA Advantage, 48-Port, 3 Year Term License",0,0,0,1621.63,0,41,BARTLESVILLE SCHOOL DISTRICT,66486.83,No,Cisco,OK,66486.83,0,0,0,1621.63
School District,221018013,140122,cbailey@kelloggllc.com,Aruba,License,2299022916,2022,(District 140122) HR4W6E | E/R 6300M 48SRPOE SVC 1Y,0,0,0,325.27,0,27,UNION INDEP SCHOOL DISTRICT 9,8782.29,No,Hp,OK,8782.29,0,0,0,325.27
School District,221036055,140437,dsovereign@kelloggllc.com,Extreme Networks,Cabling,2299053349,2022,(District 140437) 10304-BOLT | 10G TwinAX Stacking Cable for 5320 Switches,0,0,0,25,0,6,WESTVILLE PUBLIC SCHOOL,150,No,Extreme,OK,150,0,0,0,25
School District,221006010,139846,dchristensen@kelloggllc.com,Meraki,License,2299006268,2022,(District 139846)  | Meraki enterprise license 1YR,0,0,0,89.47,0,2,SOUTHERN OKLAHOMA TECHNOLOGY CENTER,178.94,No,Cisco,OK,178.94,0,0,0,89.47
School District,221029330,140215,eratemone4u@yahoo.com,Aruba,Access Point,2299041955,2022,Q9G69A MOUNTING BRACKET,0,0,0,72.35,0,27,TAHLEQUAH INDEP SCHOOL DIST 35,1953.45,No,Hp,OK,1953.45,0,0,0,72.35
Library,221035068,140004,pbjrankin1925@gmail.com,Meraki,License,2299051516,2022,MX65W,0,0,0,735.77,735.77,1,WAYNOKA PUBLIC LIBRARY,735.77,No,Cisco,OK,735.77,0,0,0,1471.54
School District,221018995,140115,dsovereign@kelloggllc.com,Extreme Networks,Switch,2299025047,2022,(District 140233) 5420F-48P-4XE | 5420F Ethernet Switch - 48 Port,0,0,0,4715,0,3,YALE PUBLIC SCHOOLS,14145,No,Extreme,OK,14145,0,0,0,4715
School District,221015045,140107,karla@crwconsulting.com,Extreme Networks,Access Point,2299018547,2022,AP305C-FCC,0,0,0,324.82,0,42,SPERRY INDEP SCHOOL DISTRICT 8,13642.44,No,Extreme,OK,13642.44,0,0,0,324.82
School District,221035256,139932,buckmaster.cindy@elkcityschools.com,Meraki,License,2299057419,2022,LIC-MS425-16-3YR,0,0,0,701.59,0,2,ELK CITY INDEP SCHOOL DIST 6,1403.18,No,Cisco,OK,1403.18,0,0,0,701.59
School District,221010204,140369,kimberly@crwconsulting.com,SonicWALL,Firewall Services & Components,2299011896,2022,02-SSC-4328,0,0,0,6900,0,1,PRAGUE PUBLIC SCHOOLS,6900,No,Sonicwall,OK,6900,0,0,0,6900
School District,221039465,139820,micmatthews@wayne.k12.ok.us,Fortinet,Switch,2299059056,2022,FS-1024E,0,0,0,9810.64,0,1,WAYNE INDEP SCHOOL DISTRICT 10,9810.64,No,Fortinet,OK,9810.64,0,0,0,9810.64
School District,221027264,140102,riley.harpole@kelloggllc.com,Aruba,Switch,2299038632,2022,(District 140102) JL725A#ABA | Aruba 6200F 24G Class4 PoE 4SFP 370W Switch,0,0,0,1120.61,0,15,SAPULPA PUBLIC SCHOOLS,16809.15,No,Hp,OK,16809.15,0,0,0,1120.61
School District,221014435,140315,riley.harpole@kelloggllc.com,Extreme Networks,Transceiver,2299017802,2022,"(District 140315) 10302-BOLT | BOLT Fiber 10GBase LR LC, 10 Km, 1310 nm SFP+ transceiver.",0,0,0,50,0,30,IDABEL SCHOOL DISTRICT 5,1500,Yes,Extreme,OK,1500,0,0,0,50
School District,221016760,139999,jbruce@mooreland.k12.ok.us,Ruckus,License,2299021270,2022,Ruckus ICX Cloud License 5YR,0,0,0,213.07,0,5,MOORELAND INDEP SCH DIST IOO 2,1065.35,No,Ruckus,OK,1065.35,0,0,0,213.07
School District,221003200,140097,riley.harpole@kelloggllc.com,Juniper Networks,Module,2299002966,2022,"(District 140097) EX-UM-4X4SFP | EX4300, 4-PORT 10G SFP+/4-PORT 1G SFP UP",0,0,0,1011.74,0,6,SAND SPRINGS SCHOOL DISTRICT 2,6070.44,No,Hp,OK,6070.44,0,0,0,1011.74
School District,221034207,140013,cbailey@kelloggllc.com,Ubiquiti,Switch,2299050270,2022,(District 140013) USW-PRO-48-POE | Ubiquiti UniFi Switch Pro'48p 600w PoE 4x 10G Uplink,0,0,0,1099,0,4,FORGAN INDEP SCHOOL DIST 123,4396,No,Ubiquiti,OK,4396,0,0,0,1099
School District,221022994,140354,riley.harpole@kelloggllc.com,Ubiquiti,Module,2299031200,2022,(District 140354) MM SX SFP Fiber Module (2 pack) | MM SX SFP Fiber Module (2 pack),0,0,0,17.68,0,5,MOSS INDEP SCHOOL DISTRICT 1,88.4,No,Ubiquiti,OK,88.4,0,0,0,17.68
School District,221021022,140332,riley.harpole@kelloggllc.com,Aruba,Access Point,2299028006,2022,"(LES 85197) R2H29A | HPE Aruba AP-505 (US) - Campus - wireless access point -Bluetooth 5.0 - Bluetooth, Wi-Fi 6 - 2.4 GHz, 5 GHz - inceiling",0,0,0,361.07,0,35,LATTA INDEP SCHOOL DISTRICT 24,12637.45,No,Hp,OK,12637.45,0,0,0,361.07
School District,221030058,140158,riley.harpole@kelloggllc.com,Extreme Networks,License,2299043170,2022,(District 140158) XCIQ-PT0-C-EW-5YR-K12 | Wireless Cloud Controller RTU License and EW TAC 5Yr (US K-12) 5 Years,0,0,0,216.17,0,50,WELCH INDEP SCHOOL DISTRICT 17,10808.5,No,Extreme,OK,10808.5,0,0,0,216.17
Library System,221026610,139799,cbailey@kelloggllc.com,SonicWALL,Firewall Services & Components,2299037427,2022,"(Library System 139799) Nsa 3700|SonicWall Nsa 3700-Advanced Edition-security appliance-10 GigE, 5 GigE,-1U-SonicWall Secure Upgrade Plus Program (3 years option)-rack mountable",0,0,0,5405.63,3603.76,6,PIONEER LIBRARY SYSTEM,32433.78,No,Sonicwall,OK,32433.78,0,0,0,9009.39
Library,221029122,140148,reratc@pryorlibrary.org,Extreme Networks,License,2299044431,2022,Extended Service Agreement,0,0,0,296.44,0,2,PRYOR PUBLIC LIBRARY,592.88,No,Extreme,OK,592.88,0,0,0,296.44
School District,221030486,140012,cbailey@kelloggllc.com,Meraki,License,2299044168,2022,(District 140012) LIC-ENT-5YR|Cisco Meraki Enterprise Cloud Controller-Subscription licenses (5 years)-1 access point-hosted,0,0,0,247.64,0,15,FELT INDEP SCHOOL DISTRICT 10,3714.6,No,Cisco,OK,3714.6,0,0,0,247.64
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,Module,2299021916,2022,(District 140334) 10945 | Extreme Networks Summit X460-G2 Fan Module - fan unit(front-to-back),0,0,0,143,0,3,BYNG SCHOOL DISTRICT 16,429,No,Extreme,OK,429,0,0,0,143
School District,221025094,139732,riley.harpole@kelloggllc.com,Aruba,Switch,2299035024,2022,(District 139732) JL659A | 6300M 48SR5 CL6 PoE 4SFP56 Switch,0,0,0,4706.91,0,128,EDMOND INDEP SCHOOL DIST 12,602484.48,No,Hp,OK,602484.48,0,0,0,4706.91
School District,221020885,139861,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299027601,2022,(District 139861) C1000-16P-E-2G-L | Catalyst 1000-16P-E-2G-L - Switch,0,0,0,524.36,0,5,MARIETTA INDEP SCH DISTRICT 16,2621.8,No,Cisco,OK,2621.8,0,0,0,524.36
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Switch,2299048205,2022,US-16-150W Ubiquiti 16 port switch managed PoE+ w SFP,0,0,0,629.35,85.82,1,"BIG FIVE COMMUNITY SERVICES, INC.",629.35,Yes,Ubiquiti,OK,629.35,0,0,0,715.17
School District,221023824,140321,alinam@kelloggllc.com,Aruba,Switch,2299032563,2022,"JL357A#ABA|HPE IoT Ready and Cloud Manageable Access Switch - 48 Ports Poe - Manageable - Gigabit Ethernet, 10 Gigabit Ethernet - 1000Base-X, 10/100/1000Base-T, 10GBase-X - 2 Layer Supported",0,0,0,3550,0,2,WRIGHT CITY SCHOOL DISTRICT 39,7100,No,Hp,OK,7100,0,0,0,3550
Library System,221028097,140118,dsovereign@kelloggllc.com,Meraki,Access Point,2299039907,2022,(RR-2 84633) MR56-HW | Meraki MR56 Wi-Fi 6 Indoor AP,0,0,0,589.97,0,10,TULSA CITY-COUNTY LIBRARY SYS,5899.7,No,Cisco,OK,5899.7,0,0,0,589.97
School District,221020049,140262,dsovereign@kelloggllc.com,Ubiquiti,Switch,2299026213,2022,"(District 140262) Switch Pro 24 PoE-1.3"" LCM color touchscreen, 16 GbE 802.3at PoE+ RJ45portss",0,0,0,705.64,0,1,TUPELO INDEP SCHOOL DISTRICT 2,705.64,No,Ubiquiti,OK,705.64,0,0,0,705.64
School District,221028046,139880,karla@crwconsulting.com,Ubiquiti,Access Point,2299039701,2022,UAP-AC-Pro,0,0,0,141,0,31,NAVAJO INDEP SCHOOL DISTRICT 1,4371,No,Ubiquiti,OK,4371,0,0,0,141
School District,221011003,140269,riley.harpole@kelloggllc.com,Ruckus Wireless,Switch,2299013005,2022,(District 140269) PCUSA2 | POWER CORD NEMA5-15/C13,0,0,0,11.77,3.23,2,PONCA CITY INDEP SCH DIST 71,23.54,Yes,Ruckus,OK,23.54,0,0,0,15
School District,221028029,140011,dsovereign@kelloggllc.com,Meraki,License,2299039833,2022,"(District 140011) LIC-MS320-48LP-5YR | MS320-48LP Enterprise License and Support, 5 Year - Cisco Meraki MS Series 320-48LP Cloud Managed Switch -License 1 License - 5 Year License Validation Period",0,0,0,566.65,0,1,BOISE CITY SCHOOLS,566.65,No,Cisco,OK,566.65,0,0,0,566.65
School District,221021022,140332,riley.harpole@kelloggllc.com,Aruba,Access Point,2299028006,2022,"(LES 85197) JZ337A | HPE Aruba AP-535 (US) - Campus - wireless access point -ZigBee, Bluetooth 5.0 - ZigBee, Bluetooth, Wi-Fi 6 - 2.4 GHz,5 GHz",0,0,0,775.98,0,2,LATTA INDEP SCHOOL DISTRICT 24,1551.96,No,Hp,OK,1551.96,0,0,0,775.98
School District,221017736,140038,dsovereign@kelloggllc.com,Cisco Systems,Cabling,2299023205,2022,CAB-SPWR-30CM | Catalyst Stack Power Cable 30 CM,0,0,0,40.86,0,7,BARTLESVILLE SCHOOL DISTRICT,286.02,No,Cisco,OK,286.02,0,0,0,40.86
Library,221038055,140109,stacy.delano@stillwater.org,Ruckus,Switch,2299056824,2022,Ruckus ICX 7150-48ZP - Z-Series ICX7150- 48ZPE8X10GR,0,0,0,3448.8,0,2,STILLWATER PUBLIC LIBRARY,6897.6,No,Ruckus,OK,6897.6,0,0,0,3448.8
School District,221003200,140097,riley.harpole@kelloggllc.com,Juniper Networks,License,2299002966,2022,(District 140097) SVC-COR-EX23-24P | JUNIPER CARE CORE SUPPORT FOR EX2300-24P,0,0,0,42.07,0,2,SAND SPRINGS SCHOOL DISTRICT 2,84.14,No,Hp,OK,84.14,0,0,0,42.07
School District,221021035,140072,karla@crwconsulting.com,Ubiquiti,Switch,2299027808,2022,USW-PRO-48-POE,0,0,0,1300,0,6,HOMINY INDEP SCHOOL DIST 38,7800,No,Ubiquiti,OK,7800,0,0,0,1300
School District,221005064,140166,kimberly@crwconsulting.com,Ruckus Wireless,Switch,2299005140,2022,ICX7150-48P-4X10GR,0,0,0,1600,0,80,HILLDALE SCHOOL DISTRICT,128000,No,Ruckus,OK,128000,0,0,0,1600
School District,221031338,140003,cbailey@kelloggllc.com,Ruckus Wireless,License,2299045333,2022,(District 140003) CLD-BNDL-RCAW-EDU5|Ruckus Cloud-Subscription License (5 years) + 5 Year Support-1 access point-hosted-with Ruckus Analytics subscription,0,0,0,230.11,0,20,VICI INDEP SCHOOL DISTRICT 5,4602.2,No,Ruckus,OK,4602.2,0,0,0,230.11
School District,221031773,140264,alinam@kelloggllc.com,Ubiquiti,Switch,2299046179,2022,"(District 140264)  | Ubiquiti, UniFi Switch Pro 48p 600w PoE 4x 10G Uplink",0,0,0,1150,0,5,WHITESBORO INDEP SCH DIST 62,5750,No,Ubiquiti,OK,5750,0,0,0,1150
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Cabling,2299039907,2022,(BR-2 84628) CAB-SPWR-30CM | Catalyst Stack Power Cable 30 CM,0,0,0,28.1,0,3,TULSA CITY-COUNTY LIBRARY SYS,84.3,No,Cisco,OK,84.3,0,0,0,28.1
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,Switch,2299051630,2022,(District 140356) PWR-C5- 1KWAC/2 | CISCO 1KW AC CONFIG 5 P/S SECONDARY POWER SUPPLY,0,0,0,1543.87,0,4,MCLOUD PUBLIC SCHOOLS,6175.48,No,Cisco,OK,6175.48,0,0,0,1543.87
School District,221011003,140269,riley.harpole@kelloggllc.com,Ruckus Wireless,Switch,2299013005,2022,(District 140269) RPS21-E | RPS 400W AC EXHAUST AIRFLOW,0,0,0,168.92,46.08,2,PONCA CITY INDEP SCH DIST 71,337.84,Yes,Ruckus,OK,337.84,0,0,0,215
School District,221020354,140047,riley.harpole@kelloggllc.com,Extreme Networks,License,2299026783,2022,(District 140047) XCIQ-PT0-C-EW-5YR-K12 | ExtremeCloud IQ Pilot Tier 0 Wireless CloudController RTU License and EW TAC 5Yr (US K-12),0,0,0,328.13,0,10,CHELSEA INDEP SCHOOL DIST 3,3281.3,No,Extreme,OK,3281.3,0,0,0,328.13
School District,221035418,139907,shane.boothe@mangum.k12.ok.us,SonicWALL,License,2299052304,2022,NSA 4600,0,0,0,2320.3,2320.3,1,MANGUM INDEP SCHOOL DISTRICT 1,2320.3,No,Sonicwall,OK,2320.3,0,0,0,4640.6
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,Cabling,2299034674,2022,(District 139739) J9281D | Direct Attach Copper Cable - 10GBase,0,0,0,44.73,0,12,BETHANY PUBLIC SCHOOLS,536.76,No,Hp,OK,536.76,0,0,0,44.73
Library,221036809,140368,rbotts@kelloggllc.com,Extreme Networks,Switch,2299054734,2022,(Library 140368) 5320-48P-8XE | ExtremeSwitching 5320 Ethernet Switch,0,0,0,3240,0,1,HAYNIE PUBLIC LIBRARY,3240,No,Extreme,OK,3240,0,0,0,3240
School District,221030486,140012,cbailey@kelloggllc.com,Meraki,License,2299044168,2022,(District 140012) LIC-MS250-48FP-5YR|Cisco Meraki Enterprise-Subscription License (5years)+5 years Enterprise support-1 switch-for P/N MS250-48FP-HW,0,0,0,974.02,0,1,FELT INDEP SCHOOL DISTRICT 10,974.02,No,Cisco,OK,974.02,0,0,0,974.02
School District,221023583,139859,ecox@madillok.com,Fortinet,Firewall Services & Components,2299032035,2022,FG-400E,0,0,0,4110.83,0,4,MADILL INDEP SCHOOL DISTRICT 2,16443.32,No,Fortinet,OK,16443.32,0,0,0,4110.83
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,Module,2299021916,2022,(Distict 140334) 10951 | Extreme Networks Summit X460-G2 Series AC PSU FB - powersupply - 715 Watt,0,0,0,473.5,0,8,BYNG SCHOOL DISTRICT 16,3788,No,Extreme,OK,3788,0,0,0,473.5
Library System,221028097,140118,dsovereign@kelloggllc.com,Meraki,License,2299039864,2022,(Library Sys 140118) LIC-ENT-5YR | Meraki MR Enterprise License 5YR,0,0,0,132.88,0,146,TULSA CITY-COUNTY LIBRARY SYS,19400.48,No,Cisco,OK,19400.48,0,0,0,132.88
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Module,2299019376,2022,(District 140044) XN-ACPWR-350W-FB | 350W AC Power Supply - Front to Back Airflow,0,0,0,325,0,2,BROKEN ARROW SCHOOL DISTRICT 3,650,No,Extreme,OK,650,0,0,0,325
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Access Point,2299034577,2022,(SHS 85173) Q9G69A | HPE Aruba AP-MNT-MP10-B Campus Type B - Mountingbracket (pack of 10),0,0,0,89.25,0,8,SHAWNEE INDEP SCHOOL DIST I-93,714,No,Hp,OK,714,0,0,0,89.25
School District,221028029,140011,dsovereign@kelloggllc.com,Meraki,License,2299039833,2022,(District 140011) LIC-MS120-48FP-5YR | Enterprise + 5 Years Enterprise Support -Subscription License - Switch - 5 Year - MS120-48FP CloudManaged - Subscription License 1 Switch - 5 Year LicenseValidation Period,0,0,0,347.01,0,1,BOISE CITY SCHOOLS,347.01,No,Cisco,OK,347.01,0,0,0,347.01
School District,221001780,140076,dchristensen@kelloggllc.com,Ruckus Wireless,Switch,2299001336,2022,(District 140076) ICX7250-48P-2X10G | Ruckus 48 port ICX 7250 Switch,0,0,0,3200,0,2,JENNINGS SCHOOL DISTRICT 2,6400,No,Ruckus,OK,6400,0,0,0,3200
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Module,2299037871,2022,(District 139826) C9300-NM-2Y | Expansion module - 25 Gigabit Ethernet,0,0,0,992.96,0,12,YUKON INDEP SCHOOL DISTRICT 27,11915.52,No,Cisco,OK,11915.52,0,0,0,992.96
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,License,2299040734,2022,(District 139834) H5UD9E | HPE Foundation Care Software,0,0,0,532.55,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,532.55
Library,221036809,140368,rbotts@kelloggllc.com,Extreme Networks,License,2299054734,2022,(Library 140368) XCIQ-PT053-CEW-3YK12 | EXTREMECLOUD 5300 T0 3YR CLD OS US K-12,0,0,0,385,0,1,HAYNIE PUBLIC LIBRARY,385,No,Extreme,OK,385,0,0,0,385
School District,221029652,139751,riley.harpole@kelloggllc.com,Extreme Networks,License,2299047324,2022,"(District 139751) 5320-10GUPG-4X-LIC-P | Extreme Networks - Speed upgrade license - 4-ports 1 GbESFP to 10 GbE SFP+ - for P/N: 5320-48P-8XE, 5320-48T-8XE",0,0,0,371,0,5,CHICKASHA INDEP SCHOOL DIST 1,1855,No,Extreme,OK,1855,0,0,0,371
